timestamp,item_type,item_name,site,url,price_inr,currency_native,price_native,notes
2026-09-07T18:39:32.218381+00:00,hotel,Hotel Sepoy Grande 2026-09-16->2026-09-18 x2,google.com/travel/hotels,https://www.google.com/aclk?sa=l&ai=DChsSEwjy08SCj92WAxVOxjwCHWN4FTEYACICCAEQCxoCc2Y&co=1&ase=2&gclid=EAIaIQobChMI8tPEgo_dlgMVTsY8Ah1jeBUxEA0YASABEgJsmPD_BwE&cid=CAAS0gHkaI4AN-sWB1RvCxQPMvaakVflbhL_6749Sp97UNZc2KScKiJP8pi5zis_CTd7gWWXBiy_JDbT-BPfgQqR7uB9EdqgpkC8H50nn7xrgRBSv633MKfLbuyL-Wdl7UFCi_uSCIIsojUDBSUA_4GxGush_vDwr5f7BnWwI1ogzAAaJGHMbCu-KQUeNvBTLLNG4GRJ08Tbp8RFj79kCfaNLHI8LqmRg2-az2Vy4DKiV8CUXm6yHqLpNKo-Q_FmwRfRyp2ptLkUxJ4kWcbJewu4TndJOQA&category=acrcp_v1_48&sig=AOD64_2X7TBwp1G5m1LCLH7VSNLREdiSfw&adurl=,5985.0,INR,5985.0,webapp best-effort
2026-09-07T18:43:08.560615+00:00,ecommerce,Buy Skechers Womens Summits Blue Slip On Sneaker UK 5 (US 8) at Amazon.in,amazon.in,https://www.amazon.in/Skechers-Womens-Summits-Blue-Sneaker/dp/B0FKH1LGGW/?_encoding=UTF8&pd_rd_w=qJvrD8f9a2b1c4e5&content-id=amzn1.sym.abc123-def456-ghi789&pf_rd_p=abc123-def456&pf_rd_r=XYZ123ABC456&pd_rd_wg=aBcDe&pd_rd_r=12345678-90ab-cdef-1234-567890abcdef&pd_rd_i=B0FKH1LGGW&psc=1&ref_=pd_bap_d_grid_rp_0_1_t,500.0,INR,500.0,webapp best-effort
2026-09-07T18:43:08.560615+00:00,ecommerce,Buy Skechers Womens Summits Blue Slip On Sneaker UK 5 (US 8) at Amazon.in,flipkart.com,https://www.flipkart.com/skechers-summits-slip-sneakers-women/p/itmc8a32f9e52c4b?pid=SHOHFHQGVZQNGHAV&lid=LSTSHOHFHQGVZQNGHAVEXN0LK&marketplace=FLIPKART&q=Buy+Skechers+Womens+Summits+Blue+Slip+On+Sneaker+UK+5+%28US+8%29+at+Amazon.in&store=osp%2Fiko&srno=s_1_27&otracker=search&fm=organic&iid=1e7672b4-6ce3-40a8-96f5-90bde52d625f.SHOHFHQGVZQNGHAV.SEARCH&ppt=None&ppn=None&ssid=ehwhl6lykg0000001788806586942&qH=58d494856515ef09&ov_redirect=true,2499.0,INR,2499.0,webapp best-effort
2026-09-07T18:43:46.808338+00:00,ecommerce,"boAt Airdopes Prime 701 ANC, 46dB Hybrid ANC, 50Hr Battery, Real Spatial Audio,Multidevice Connect,App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Obsidian Black) : Amazon.in: Musical Instruments",amazon.in,https://www.amazon.in/dp/B0F8BVYRWS/,500.0,INR,500.0,webapp best-effort
2026-09-07T18:44:57.233456+00:00,ecommerce,"boAt Airdopes Prime 701 ANC, 46dB Hybrid ANC, 50Hr Battery, Real Spatial Audio,Multidevice Connect,App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Obsidian Black) : Amazon.in: Musical Instruments",flipkart.com,https://www.flipkart.com/kumb144-tws-airpod-black-earbuds-bluetooth-sensor-anc-4-72/p/itm968becf19a622?pid=ACCHHDVVYRMJEEM5&lid=LSTACCHHDVVYRMJEEM5SNHW9T&marketplace=FLIPKART&q=boAt+Airdopes+Prime+701+ANC%2C+46dB+Hybrid+ANC%2C+50Hr+Battery%2C+Real+Spatial+Audio%2CMultidevice+Connect%2CApp+Support%2C+Bluetooth+Earbuds%2C+TWS+Ear+Buds+Wireless+Earphones+with+mic+%28Obsidian+Black%29+%3A+Amazon.in%3A+Musical+Instruments&store=0pm%2Ffcn%2F821&srno=s_1_30&otracker=search&fm=organic&iid=721ceb30-4e86-403c-844a-4d87a5bd25bb.ACCHHDVVYRMJEEM5.SEARCH&ppt=None&ppn=None&ssid=oto6oeaqog0000001788806695633&qH=43dedb8fc7862893&ov_redirect=true&ov_redirect=true,264.0,INR,264.0,webapp best-effort
2026-09-07T18:44:57.233456+00:00,ecommerce,"boAt Airdopes Prime 701 ANC, 46dB Hybrid ANC, 50Hr Battery, Real Spatial Audio,Multidevice Connect,App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Obsidian Black) : Amazon.in: Musical Instruments",amazon.in,https://www.amazon.in/dp/B0F8BVYRWS/,2199.0,INR,2199.0,webapp best-effort
2026-09-07T18:45:40.847970+00:00,ecommerce,"boAt Airdopes Prime 701 ANC, 46dB Hybrid ANC, 50Hr Battery, Real Spatial Audio,Multidevice Connect,App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Obsidian Black) : Amazon.in: Musical Instruments",flipkart.com,https://www.flipkart.com/boat-airdopes-161-anc-elite-anc-50-h-battery-enx-tech-app-support-bluetooth/p/itmf7460d1fd0e8d?pid=ACCHYVEQACAJYGXS&lid=LSTACCHYVEQACAJYGXSOY2CDN&marketplace=FLIPKART&q=boAt+Airdopes+Prime+701+ANC%2C+46dB+Hybrid+ANC%2C+50Hr+Battery%2C+Real+Spatial+Audio%2CMultidevice+Connect%2CApp+Support%2C+Bluetooth+Earbuds%2C+TWS+Ear+Buds+Wireless+Earphones+with+mic+%28Obsidian+Black%29+%3A+Amazon.in%3A+Musical+Instruments&store=0pm%2Ffcn%2F821&spotlightTagId=default_BestsellerId_0pm%2Ffcn%2F821&srno=s_1_8&otracker=search&fm=organic&iid=ea1c5ac9-5b8b-4f9c-b365-b9c0d6d5cf7c.ACCHYVEQACAJYGXS.SEARCH&ppt=None&ppn=None&ssid=s53xg6j9cw0000001788806739242&qH=43dedb8fc7862893&ov_redirect=true&ov_redirect=true,1799.0,INR,1799.0,webapp best-effort
2026-09-07T18:45:40.847970+00:00,ecommerce,"boAt Airdopes Prime 701 ANC, 46dB Hybrid ANC, 50Hr Battery, Real Spatial Audio,Multidevice Connect,App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Obsidian Black) : Amazon.in: Musical Instruments",amazon.in,https://www.amazon.in/dp/B0F8BVYRWS/,2199.0,INR,2199.0,webapp best-effort
2026-09-07T18:48:13.408165+00:00,hotel,Hotel Sepoy Grande 2026-09-16->2026-09-18 x2,google.com/travel/hotels,https://www.google.com/travel/search?q=Hotel%20Sepoy%20Grande&qs=MihDaG9JblpMX2c2RE93T0RvQVJvTkwyY3ZNVEZyY0hCNk1YWjVjeEFCOAA&ved=0CCAQh-kJahcKEwiI8Jv6kN2WAxUAAAAAHQAAAAAQFA&ts=CAAaGhIYEhIKBwjqDxAJGAgSBwjqDxAJGAkyAggAKgcKBToDSU5S,1406.0,INR,1406.0,webapp best-effort
2026-09-07T18:48:36.044265+00:00,ecommerce,Nykaa matte lipstick,flipkart.com,https://www.flipkart.com/nykaa-so-creme-creamy-matte-lipstick-break-leg/p/itmaa6d1d286383f?pid=LSKFX2UVKEGADGBD&lid=LSTLSKFX2UVKEGADGBDTJZZ9J&marketplace=FLIPKART&q=Nykaa+matte+lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_2&otracker=search&fm=organic&iid=f2bd6b94-2bf1-4920-a60e-767c55f0748a.LSKFX2UVKEGADGBD.SEARCH&ppt=None&ppn=None&ssid=xx8pdfrbtc0000001788806912843&qH=e82d96285b17f289&ov_redirect=true&ov_redirect=true,246.0,INR,246.0,webapp best-effort
2026-09-07T18:48:39.674439+00:00,ecommerce,boAt Airdopes 141 earbuds,tatacliq.com,https://www.tatacliq.com/search/?searchCategory=all&text=boAt+Airdopes+141+earbuds,789.0,INR,789.0,webapp best-effort
2026-09-07T18:48:39.674439+00:00,ecommerce,boAt Airdopes 141 earbuds,flipkart.com,https://www.flipkart.com/boat-airdopes-161-163-asap-charge-40-h-battery-stream-ad-free-music-via-app-support-bluetooth/p/itmc0f2e3d5135d0?pid=ACCGTGACXTQM9N4Z&lid=LSTACCGTGACXTQM9N4ZWVJYEA&marketplace=FLIPKART&q=boAt+Airdopes+141+earbuds&store=0pm%2Ffcn%2F821&srno=s_1_33&otracker=search&fm=organic&iid=8dc66bcb-a77b-4339-9fd4-632834bb5601.ACCGTGACXTQM9N4Z.SEARCH&ppt=None&ppn=None&ssid=7qrai1vwao0000001788806917439&qH=c16404bf5b51bbe7&ov_redirect=true&ov_redirect=true,1099.0,INR,1099.0,webapp best-effort
